Transaction_ID,Customer_ID,Account_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Merchant_ID,Location_ID,Device_ID,Payment_Method,Status,Fraud_Flag
TXN00234,CUST0397,ACC0397,2023-10-20,23094.29,Debit,MERCH019,LOC030,DEV166,Card,Success,0
TXN00235,CUST0232,ACC0232,2023-04-03,36146.21,Debit,MERCH042,LOC029,DEV007,UPI,Success,0
TXN00236,CUST0092,ACC0092,2024-04-09,29536.26,Credit,MERCH089,LOC042,DEV183,UPI,Success,0
TXN00237,CUST0408,ACC0408,2023-06-17,35932.82,Debit,MERCH082,LOC024,DEV022,UPI,Success,0
TXN00238,CUST0269,ACC0269,2024-12-25,19235.16,Debit,MERCH071,LOC025,DEV012,NetBanking,Failed,0
TXN00239,CUST0394,ACC0394,2023-06-24,45617.03,Debit,MERCH023,LOC050,DEV183,NetBanking,Success,0
TXN00240,CUST0027,ACC0027,2024-03-05,15437.71,Debit,MERCH017,LOC013,DEV001,Card,Success,0
TXN00241,CUST0319,ACC0319,2023-09-17,659.78,Credit,MERCH064,LOC016,DEV056,Card,Success,0
TXN00242,CUST0302,ACC0302,2024-11-06,23811.81,Credit,MERCH001,LOC016,DEV141,Card,Success,0
TXN00243,CUST0143,ACC0143,2024-09-26,31450.34,Debit,MERCH084,LOC023,DEV010,UPI,Success,0
TXN00244,CUST0075,ACC0075,2023-02-03,33366.48,Debit,MERCH007,LOC007,DEV107,NetBanking,Success,0
TXN00245,CUST0092,ACC0092,2023-06-15,33620.92,Debit,MERCH096,LOC038,DEV093,NetBanking,Failed,0
TXN00246,CUST0477,ACC0477,2023-02-06,4701.66,Debit,MERCH009,LOC049,DEV110,Card,Success,0
TXN00247,CUST0432,ACC0432,2024-07-17,3293.05,Debit,MERCH036,LOC022,DEV135,Card,Success,0
TXN00248,CUST0212,ACC0212,2024-06-21,10531.78,Debit,MERCH081,LOC034,DEV023,UPI,Success,0
TXN00249,CUST0248,ACC0248,2024-12-06,30258.66,Credit,MERCH074,LOC040,DEV091,Card,Success,0
TXN00250,CUST0475,ACC0475,2023-05-13,30733.78,Credit,MERCH024,LOC040,DEV060,Card,Failed,0
TXN00251,CUST0363,ACC0363,2023-10-25,48963.92,Debit,MERCH016,LOC048,DEV054,UPI,Success,0
TXN00252,CUST0410,ACC0410,2024-09-22,49949.4,Debit,MERCH082,LOC014,DEV003,Card,Success,0
TXN00253,CUST0328,ACC0328,2023-07-26,34516.35,Debit,MERCH071,LOC021,DEV197,Card,Success,0
TXN00254,CUST0004,ACC0004,2023-04-27,34307.5,Credit,MERCH025,LOC022,DEV087,Card,Success,0
TXN00255,CUST0473,ACC0473,2024-11-19,23981.46,Debit,MERCH081,LOC030,DEV138,Card,Success,0
TXN00256,CUST0459,ACC0459,2023-12-10,23150.38,Debit,MERCH087,LOC021,DEV143,Card,Success,0
TXN00257,CUST0275,ACC0275,2023-01-20,10452.71,Debit,MERCH036,LOC002,DEV087,Card,Success,0
TXN00258,CUST0193,ACC0193,2024-10-03,26736.95,Credit,MERCH097,LOC020,DEV181,UPI,Success,0
TXN00259,CUST0440,ACC0440,2023-11-19,35506.51,Credit,MERCH031,LOC024,DEV116,Card,Success,0
TXN00260,CUST0425,ACC0425,2023-11-06,10846.19,Debit,MERCH005,LOC050,DEV052,Card,Success,0
TXN00261,CUST0468,ACC0468,2023-04-05,22216.52,Credit,MERCH062,LOC047,DEV135,UPI,Success,0
TXN00262,CUST0159,ACC0159,2023-12-02,7207.59,Debit,MERCH059,LOC025,DEV183,UPI,Success,0
TXN00263,CUST0443,ACC0443,2024-06-18,5836.01,Debit,MERCH006,LOC007,DEV134,Card,Success,0
TXN00264,CUST0393,ACC0393,2024-11-05,37290.46,Debit,MERCH025,LOC019,DEV071,UPI,Success,0
TXN00265,CUST0273,ACC0273,2023-11-23,38650.72,Debit,MERCH015,LOC001,DEV160,UPI,Success,0
TXN00266,CUST0287,ACC0287,2024-06-10,5163.65,Debit,MERCH091,LOC019,DEV147,NetBanking,Success,0
TXN00267,CUST0126,ACC0126,2023-06-25,3608.58,Debit,MERCH007,LOC009,DEV008,NetBanking,Failed,0
TXN00268,CUST0242,ACC0242,2024-11-22,2570.28,Debit,MERCH023,LOC046,DEV153,Card,Success,0
TXN00269,CUST0457,ACC0457,2024-08-29,31492.06,Debit,MERCH026,LOC046,DEV195,Card,Success,0
TXN00270,CUST0344,ACC0344,2024-06-30,3973.35,Debit,MERCH090,LOC030,DEV025,Card,Success,0
TXN00271,CUST0234,ACC0234,2023-11-14,34239.67,Credit,MERCH019,LOC040,DEV067,Card,Success,0
TXN00272,CUST0468,ACC0468,2024-01-08,19634.24,Debit,MERCH063,LOC002,DEV017,Card,Failed,0
TXN00273,CUST0244,ACC0244,2023-04-26,17604.47,Debit,MERCH078,LOC037,DEV033,Card,Success,0
TXN00274,CUST0261,ACC0261,2023-04-16,20314.01,Debit,MERCH069,LOC030,DEV103,UPI,Success,0
TXN00275,CUST0303,ACC0303,2024-02-28,11966.84,Debit,MERCH050,LOC005,DEV088,UPI,Failed,0
TXN00276,CUST0107,ACC0107,2024-12-11,29568.96,Debit,MERCH086,LOC005,DEV190,Card,Success,0
TXN00277,CUST0477,ACC0477,2024-12-29,28730.71,Debit,MERCH042,LOC036,DEV025,Card,Failed,0
TXN00278,CUST0421,ACC0421,2024-03-31,8849.89,Debit,MERCH077,LOC050,DEV098,Card,Success,0
TXN00279,CUST0168,ACC0168,2024-05-21,32267.21,Debit,MERCH075,LOC049,DEV163,UPI,Success,0
TXN00280,CUST0415,ACC0415,2023-01-01,37866.03,Credit,MERCH074,LOC029,DEV051,UPI,Success,0
TXN00281,CUST0106,ACC0106,2024-11-28,43877.4,Debit,MERCH092,LOC023,DEV023,Card,Failed,0
TXN00282,CUST0299,ACC0299,2023-01-09,30593.96,Credit,MERCH008,LOC024,DEV141,NetBanking,Success,0
TXN00283,CUST0496,ACC0496,2023-02-24,92.12,Debit,MERCH004,LOC016,DEV111,NetBanking,Success,0
TXN00284,CUST0360,ACC0360,2024-08-27,19743.7,Credit,MERCH049,LOC028,DEV140,Card,Failed,0
TXN00285,CUST0109,ACC0109,2024-11-09,8711.83,Debit,MERCH047,LOC027,DEV040,UPI,Failed,0
TXN00286,CUST0148,ACC0148,2024-11-17,6321.18,Debit,MERCH063,LOC043,DEV112,UPI,Success,0
TXN00287,CUST0500,ACC0500,2023-05-20,4278.94,Credit,MERCH080,LOC012,DEV117,Card,Failed,0
TXN00288,CUST0261,ACC0261,2024-03-10,27624.9,Credit,MERCH055,LOC039,DEV002,Card,Success,0
TXN00289,CUST0296,ACC0296,2024-05-25,42347.85,Debit,MERCH070,LOC037,DEV094,UPI,Failed,0
TXN00290,CUST0018,ACC0018,2023-02-08,28429.07,Debit,MERCH089,LOC006,DEV037,Card,Failed,0
TXN00291,CUST0374,ACC0374,2024-06-23,49179.78,Credit,MERCH079,LOC006,DEV063,Card,Success,0
TXN00292,CUST0242,ACC0242,2024-10-07,37097.22,Debit,MERCH069,LOC050,DEV003,UPI,Success,0
TXN00293,CUST0241,ACC0241,2024-04-09,25657.52,Debit,MERCH046,LOC019,DEV075,Card,Failed,0
TXN00294,CUST0086,ACC0086,2023-02-06,34767.81,Debit,MERCH061,LOC038,DEV044,NetBanking,Success,0
TXN00295,CUST0294,ACC0294,2023-02-22,32833.18,Debit,MERCH017,LOC033,DEV020,Card,Success,0
TXN00296,CUST0436,ACC0436,2023-10-12,12639.95,Debit,MERCH002,LOC048,DEV029,NetBanking,Success,0
TXN00297,CUST0310,ACC0310,2023-06-28,45511.07,Credit,MERCH034,LOC045,DEV061,UPI,Success,0
TXN00298,CUST0249,ACC0249,2023-07-05,39978.63,Debit,MERCH077,LOC010,DEV127,UPI,Success,0
TXN00299,CUST0386,ACC0386,2024-02-27,38529.87,Credit,MERCH094,LOC023,DEV014,UPI,Success,0
TXN00300,CUST0329,ACC0329,2023-09-28,37786.42,Debit,MERCH061,LOC020,DEV122,UPI,Success,0
TXN00301,CUST0383,ACC0383,2024-06-29,11721.38,Credit,MERCH056,LOC001,DEV074,Card,Success,0
TXN00302,CUST0475,ACC0475,2024-04-04,19131.1,Debit,MERCH082,LOC023,DEV111,Card,Success,0
TXN00303,CUST0313,ACC0313,2024-10-29,42924.87,Debit,MERCH033,LOC042,DEV150,Card,Success,0
TXN00304,CUST0201,ACC0201,2024-04-17,38668.89,Debit,MERCH024,LOC021,DEV141,UPI,Success,0
TXN00305,CUST0006,ACC0006,2024-11-19,473.38,Debit,MERCH013,LOC034,DEV027,UPI,Failed,0
TXN00306,CUST0351,ACC0351,2024-04-01,17608.25,Debit,MERCH080,LOC006,DEV015,Card,Success,1
TXN00307,CUST0481,ACC0481,2024-08-31,32847.45,Debit,MERCH078,LOC009,DEV097,UPI,Success,0
TXN00308,CUST0337,ACC0337,2024-10-25,28325.14,Debit,MERCH060,LOC043,DEV020,UPI,Success,0
TXN00309,CUST0328,ACC0328,2024-04-09,46138.63,Credit,MERCH100,LOC005,DEV071,Card,Success,0
TXN00310,CUST0398,ACC0398,2023-03-05,19170.81,Debit,MERCH034,LOC012,DEV113,Card,Success,0
TXN00311,CUST0036,ACC0036,2024-05-18,48972.13,Credit,MERCH014,LOC010,DEV139,UPI,Success,0
TXN00312,CUST0394,ACC0394,2024-03-17,10958.41,Credit,MERCH010,LOC005,DEV147,UPI,Success,0
TXN00313,CUST0373,ACC0373,2023-09-14,38873.0,Credit,MERCH001,LOC003,DEV171,UPI,Success,0
TXN00314,CUST0200,ACC0200,2023-09-30,7622.79,Credit,MERCH099,LOC032,DEV123,Card,Success,0
TXN00315,CUST0224,ACC0224,2024-02-18,42210.26,Debit,MERCH089,LOC050,DEV124,UPI,Success,0
TXN00316,CUST0063,ACC0063,2024-08-03,26788.44,Debit,MERCH081,LOC042,DEV024,Card,Success,0
TXN00317,CUST0188,ACC0188,2024-07-01,42674.44,Debit,MERCH098,LOC050,DEV075,Card,Failed,0
TXN00318,CUST0332,ACC0332,2023-07-27,8872.08,Credit,MERCH050,LOC007,DEV162,UPI,Success,0
TXN00319,CUST0353,ACC0353,2024-01-03,24350.85,Debit,MERCH004,LOC047,DEV152,Card,Success,1
TXN00320,CUST0123,ACC0123,2024-05-15,19468.94,Debit,MERCH069,LOC029,DEV005,NetBanking,Failed,0
TXN00321,CUST0019,ACC0019,2023-12-14,2849.92,Credit,MERCH084,LOC043,DEV134,UPI,Success,0
TXN00322,CUST0235,ACC0235,2024-11-25,43516.49,Debit,MERCH005,LOC048,DEV037,NetBanking,Success,0
TXN00323,CUST0251,ACC0251,2024-10-31,1002.2,Debit,MERCH017,LOC001,DEV045,NetBanking,Success,0
TXN00324,CUST0324,ACC0324,2023-02-21,45237.88,Credit,MERCH009,LOC007,DEV030,UPI,Success,0
TXN00325,CUST0255,ACC0255,2024-09-01,39968.8,Debit,MERCH095,LOC044,DEV103,UPI,Success,0
TXN00326,CUST0167,ACC0167,2023-05-04,48793.87,Debit,MERCH028,LOC049,DEV012,NetBanking,Success,0
TXN00327,CUST0304,ACC0304,2023-06-27,16808.41,Debit,MERCH022,LOC045,DEV095,UPI,Success,0
TXN00328,CUST0284,ACC0284,2023-06-18,21961.13,Debit,MERCH081,LOC040,DEV097,NetBanking,Success,0
TXN00329,CUST0399,ACC0399,2023-06-11,830.73,Debit,MERCH012,LOC046,DEV167,Card,Success,1
TXN00330,CUST0304,ACC0304,2023-10-18,20840.3,Debit,MERCH035,LOC034,DEV116,Card,Success,0
TXN00331,CUST0211,ACC0211,2023-09-02,46907.58,Debit,MERCH079,LOC006,DEV161,NetBanking,Success,0
TXN00332,CUST0424,ACC0424,2023-11-05,17425.29,Debit,MERCH068,LOC007,DEV159,UPI,Success,0
TXN00333,CUST0186,ACC0186,2024-07-06,25401.66,Debit,MERCH015,LOC010,DEV176,Card,Success,0
TXN00334,CUST0433,ACC0433,2024-04-30,24900.87,Debit,MERCH037,LOC014,DEV112,UPI,Success,0
TXN00335,CUST0129,ACC0129,2023-12-09,30860.13,Debit,MERCH069,LOC012,DEV041,Card,Success,0
TXN00336,CUST0403,ACC0403,2023-01-30,24278.82,Debit,MERCH076,LOC038,DEV084,UPI,Success,0
TXN00337,CUST0215,ACC0215,2023-07-23,37366.98,Debit,MERCH013,LOC016,DEV189,Card,Success,0
TXN00338,CUST0212,ACC0212,2023-07-24,18807.84,Debit,MERCH075,LOC032,DEV014,UPI,Failed,0
TXN00339,CUST0456,ACC0456,2024-03-22,7289.82,Credit,MERCH018,LOC030,DEV185,NetBanking,Success,0
TXN00340,CUST0100,ACC0100,2024-10-09,17961.58,Debit,MERCH089,LOC037,DEV016,Card,Success,0
TXN00341,CUST0144,ACC0144,2023-05-20,5599.91,Credit,MERCH022,LOC049,DEV088,Card,Failed,0
TXN00342,CUST0113,ACC0113,2023-10-30,30201.62,Debit,MERCH067,LOC032,DEV056,NetBanking,Success,0
TXN00343,CUST0303,ACC0303,2024-04-29,41857.6,Debit,MERCH095,LOC016,DEV064,Card,Failed,0
TXN00344,CUST0168,ACC0168,2024-03-20,28994.38,Debit,MERCH006,LOC003,DEV121,NetBanking,Success,0
TXN00345,CUST0376,ACC0376,2024-05-31,1729.35,Credit,MERCH090,LOC007,DEV116,NetBanking,Failed,0
TXN00346,CUST0254,ACC0254,2023-09-04,4200.42,Credit,MERCH038,LOC016,DEV166,UPI,Success,0
TXN00347,CUST0047,ACC0047,2023-01-17,24015.16,Debit,MERCH074,LOC048,DEV150,Card,Failed,0
TXN00348,CUST0013,ACC0013,2024-04-10,23214.84,Credit,MERCH048,LOC041,DEV119,UPI,Success,0
TXN00349,CUST0361,ACC0361,2024-10-10,118.11,Credit,MERCH038,LOC028,DEV193,UPI,Success,0
TXN00350,CUST0139,ACC0139,2024-12-15,47307.47,Debit,MERCH043,LOC048,DEV015,NetBanking,Success,0
TXN00351,CUST0264,ACC0264,2024-11-21,18231.33,Debit,MERCH047,LOC030,DEV159,UPI,Failed,0
TXN00352,CUST0021,ACC0021,2024-01-10,18353.33,Debit,MERCH043,LOC016,DEV139,NetBanking,Success,0
TXN00353,CUST0059,ACC0059,2024-10-26,23950.75,Debit,MERCH035,LOC033,DEV175,NetBanking,Success,0
TXN00354,CUST0217,ACC0217,2023-10-11,2770.28,Debit,MERCH063,LOC033,DEV135,Card,Failed,0
TXN00355,CUST0425,ACC0425,2023-05-06,23534.68,Debit,MERCH080,LOC024,DEV173,NetBanking,Failed,0
TXN00356,CUST0485,ACC0485,2024-12-10,40449.35,Debit,MERCH012,LOC006,DEV101,UPI,Failed,0
TXN00357,CUST0460,ACC0460,2023-07-03,14454.22,Debit,MERCH090,LOC010,DEV128,UPI,Success,0
TXN00358,CUST0078,ACC0078,2023-07-29,26058.35,Debit,MERCH088,LOC035,DEV034,UPI,Failed,0
TXN00359,CUST0243,ACC0243,2023-12-22,21035.49,Debit,MERCH030,LOC034,DEV166,UPI,Success,0
TXN00360,CUST0172,ACC0172,2024-02-26,28956.3,Credit,MERCH059,LOC020,DEV146,Card,Failed,0
TXN00361,CUST0068,ACC0068,2023-11-10,8628.27,Debit,MERCH048,LOC019,DEV198,Card,Failed,0
TXN00362,CUST0433,ACC0433,2023-02-18,7459.5,Credit,MERCH021,LOC046,DEV138,Card,Success,0
TXN00363,CUST0147,ACC0147,2023-07-06,48661.64,Debit,MERCH041,LOC037,DEV033,UPI,Success,0
TXN00364,CUST0226,ACC0226,2023-09-24,18515.12,Debit,MERCH019,LOC024,DEV115,UPI,Success,0
TXN00365,CUST0277,ACC0277,2023-06-16,26705.47,Debit,MERCH064,LOC050,DEV038,UPI,Failed,0
TXN00366,CUST0486,ACC0486,2024-04-14,46394.17,Debit,MERCH038,LOC031,DEV075,UPI,Success,0
TXN00367,CUST0497,ACC0497,2024-08-10,33361.04,Credit,MERCH094,LOC031,DEV011,NetBanking,Success,0
TXN00368,CUST0072,ACC0072,2024-11-25,27570.45,Debit,MERCH080,LOC015,DEV115,Card,Failed,0
TXN00369,CUST0183,ACC0183,2023-04-05,16352.01,Debit,MERCH099,LOC018,DEV051,NetBanking,Success,0
TXN00370,CUST0012,ACC0012,2023-03-27,26943.69,Debit,MERCH025,LOC032,DEV082,Card,Failed,0
TXN00371,CUST0309,ACC0309,2024-09-11,25602.21,Debit,MERCH019,LOC046,DEV110,UPI,Failed,0
TXN00372,CUST0190,ACC0190,2024-01-31,18672.92,Debit,MERCH058,LOC036,DEV023,Card,Success,0
TXN00373,CUST0111,ACC0111,2024-03-30,37089.31,Credit,MERCH094,LOC028,DEV187,Card,Success,0
TXN00374,CUST0459,ACC0459,2024-02-29,7021.41,Debit,MERCH061,LOC034,DEV086,NetBanking,Success,0
TXN00375,CUST0034,ACC0034,2024-08-27,37817.9,Debit,MERCH082,LOC018,DEV107,UPI,Failed,0
TXN00376,CUST0090,ACC0090,2024-07-23,23132.89,Debit,MERCH049,LOC019,DEV142,NetBanking,Success,0
TXN00377,CUST0252,ACC0252,2023-02-13,41148.82,Debit,MERCH072,LOC048,DEV119,Card,Failed,0
TXN00378,CUST0115,ACC0115,2023-01-28,39571.42,Debit,MERCH082,LOC031,DEV032,UPI,Success,0
TXN00379,CUST0335,ACC0335,2024-11-12,44639.69,Debit,MERCH089,LOC042,DEV063,Card,Failed,0
TXN00380,CUST0015,ACC0015,2023-05-03,38247.68,Debit,MERCH073,LOC028,DEV067,Card,Success,0
TXN00381,CUST0322,ACC0322,2024-12-03,23828.23,Debit,MERCH021,LOC038,DEV015,UPI,Success,0
TXN00382,CUST0075,ACC0075,2023-11-24,23079.15,Debit,MERCH047,LOC027,DEV163,UPI,Success,0
TXN00383,CUST0467,ACC0467,2023-12-31,2483.31,Debit,MERCH024,LOC049,DEV025,Card,Success,0
TXN00384,CUST0307,ACC0307,2023-06-21,27208.43,Debit,MERCH089,LOC024,DEV025,Card,Success,0
TXN00385,CUST0274,ACC0274,2024-08-16,17613.89,Debit,MERCH048,LOC050,DEV125,UPI,Success,0
TXN00386,CUST0211,ACC0211,2023-12-15,46049.32,Debit,MERCH029,LOC013,DEV144,UPI,Success,0
TXN00387,CUST0315,ACC0315,2024-12-07,41579.24,Debit,MERCH059,LOC005,DEV030,NetBanking,Failed,0
TXN00388,CUST0420,ACC0420,2023-05-15,46174.32,Debit,MERCH018,LOC029,DEV153,Card,Success,0
TXN00389,CUST0268,ACC0268,2023-12-17,8651.75,Debit,MERCH089,LOC010,DEV177,Card,Success,0
TXN00390,CUST0117,ACC0117,2023-11-11,6310.94,Debit,MERCH089,LOC049,DEV029,UPI,Failed,0
TXN00391,CUST0040,ACC0040,2023-01-20,38745.88,Debit,MERCH085,LOC033,DEV152,Card,Success,0
TXN00392,CUST0031,ACC0031,2024-04-25,5990.16,Debit,MERCH002,LOC049,DEV025,Card,Success,0
TXN00393,CUST0401,ACC0401,2023-05-07,46008.9,Debit,MERCH004,LOC006,DEV038,UPI,Success,0
TXN00394,CUST0434,ACC0434,2023-10-12,47442.14,Debit,MERCH100,LOC047,DEV157,Card,Success,0
TXN00395,CUST0124,ACC0124,2024-06-01,28533.26,Debit,MERCH037,LOC011,DEV194,UPI,Success,0
TXN00396,CUST0276,ACC0276,2023-01-05,48680.32,Debit,MERCH047,LOC045,DEV151,UPI,Failed,0
TXN00397,CUST0095,ACC0095,2024-03-26,33692.61,Debit,MERCH055,LOC014,DEV132,UPI,Success,0
TXN00398,CUST0117,ACC0117,2024-02-22,5686.63,Debit,MERCH015,LOC034,DEV035,Card,Failed,0
TXN00399,CUST0254,ACC0254,2024-01-05,35251.31,Debit,MERCH015,LOC025,DEV073,NetBanking,Success,0
TXN00400,CUST0234,ACC0234,2024-09-06,36821.91,Debit,MERCH038,LOC028,DEV049,Card,Failed,0
TXN00401,CUST0439,ACC0439,2023-03-13,44742.99,Debit,MERCH087,LOC032,DEV173,Card,Success,1
TXN00402,CUST0054,ACC0054,2024-02-10,21931.01,Debit,MERCH089,LOC038,DEV027,UPI,Success,0
TXN00403,CUST0380,ACC0380,2023-06-22,3282.29,Debit,MERCH052,LOC008,DEV060,UPI,Success,0
TXN00404,CUST0430,ACC0430,2024-03-10,36273.76,Debit,MERCH046,LOC031,DEV171,Card,Failed,0
TXN00405,CUST0309,ACC0309,2024-02-19,49376.78,Debit,MERCH014,LOC008,DEV065,NetBanking,Success,0
TXN00406,CUST0251,ACC0251,2024-05-24,11579.55,Debit,MERCH009,LOC032,DEV174,UPI,Success,0
TXN00407,CUST0014,ACC0014,2023-07-03,19162.52,Debit,MERCH013,LOC049,DEV020,Card,Success,0
TXN00408,CUST0339,ACC0339,2024-06-16,38390.23,Debit,MERCH063,LOC033,DEV067,Card,Success,0
TXN00409,CUST0278,ACC0278,2023-12-18,40483.61,Debit,MERCH016,LOC025,DEV116,NetBanking,Success,0
TXN00410,CUST0162,ACC0162,2024-01-21,22155.68,Debit,MERCH100,LOC020,DEV181,UPI,Success,0
TXN00411,CUST0085,ACC0085,2024-05-18,21562.52,Credit,MERCH098,LOC008,DEV146,Card,Failed,0
TXN00412,CUST0346,ACC0346,2024-05-17,33020.93,Credit,MERCH072,LOC011,DEV130,NetBanking,Failed,0
TXN00413,CUST0029,ACC0029,2024-02-05,13206.38,Credit,MERCH037,LOC021,DEV016,NetBanking,Success,0
TXN00414,CUST0015,ACC0015,2024-08-27,2303.67,Debit,MERCH081,LOC022,DEV098,Card,Success,0
TXN00415,CUST0050,ACC0050,2024-03-14,17289.89,Credit,MERCH032,LOC016,DEV061,Card,Success,0
TXN00416,CUST0332,ACC0332,2023-11-16,29646.96,Debit,MERCH003,LOC035,DEV084,UPI,Success,0
TXN00417,CUST0020,ACC0020,2024-04-16,32905.5,Credit,MERCH061,LOC038,DEV006,Card,Success,1
TXN00418,CUST0163,ACC0163,2024-01-22,28539.16,Debit,MERCH013,LOC045,DEV173,Card,Failed,0
TXN00419,CUST0106,ACC0106,2023-12-11,24861.73,Debit,MERCH056,LOC013,DEV128,Card,Success,0
TXN00420,CUST0326,ACC0326,2023-03-19,42027.01,Debit,MERCH039,LOC037,DEV103,NetBanking,Success,0
TXN00421,CUST0412,ACC0412,2023-08-20,31247.39,Debit,MERCH073,LOC034,DEV122,UPI,Success,0
TXN00422,CUST0219,ACC0219,2023-08-03,17398.46,Debit,MERCH070,LOC021,DEV052,UPI,Success,0
TXN00423,CUST0213,ACC0213,2024-02-16,12600.68,Credit,MERCH081,LOC046,DEV133,NetBanking,Success,0
TXN00424,CUST0442,ACC0442,2023-07-11,28863.32,Credit,MERCH069,LOC040,DEV197,UPI,Success,0
TXN00425,CUST0465,ACC0465,2024-03-20,46735.06,Debit,MERCH031,LOC010,DEV192,UPI,Success,0
TXN00426,CUST0351,ACC0351,2023-11-04,42213.89,Debit,MERCH053,LOC018,DEV074,Card,Success,0
TXN00427,CUST0331,ACC0331,2023-06-14,12859.51,Debit,MERCH031,LOC008,DEV039,NetBanking,Failed,0
TXN00428,CUST0099,ACC0099,2023-01-29,12317.05,Credit,MERCH072,LOC028,DEV109,Card,Failed,0
TXN00429,CUST0332,ACC0332,2023-02-07,10139.43,Debit,MERCH036,LOC043,DEV141,Card,Success,0
TXN00430,CUST0091,ACC0091,2024-10-21,42633.42,Debit,MERCH011,LOC021,DEV155,Card,Success,0
TXN00431,CUST0153,ACC0153,2023-03-07,45033.72,Debit,MERCH093,LOC009,DEV061,Card,Success,0
TXN00432,CUST0058,ACC0058,2024-08-07,36737.3,Debit,MERCH012,LOC016,DEV154,UPI,Failed,0
TXN00433,CUST0063,ACC0063,2023-11-17,16497.83,Credit,MERCH028,LOC010,DEV028,NetBanking,Success,0
TXN00434,CUST0090,ACC0090,2023-08-08,48497.68,Credit,MERCH008,LOC032,DEV137,Card,Success,0
TXN00435,CUST0192,ACC0192,2024-12-17,47438.11,Credit,MERCH088,LOC016,DEV072,Card,Failed,0
TXN00436,CUST0451,ACC0451,2023-05-29,18181.75,Debit,MERCH078,LOC003,DEV190,Card,Success,0
TXN00437,CUST0340,ACC0340,2023-02-25,34549.59,Debit,MERCH040,LOC041,DEV180,UPI,Failed,0
TXN00438,CUST0186,ACC0186,2024-12-02,6146.59,Credit,MERCH002,LOC026,DEV066,UPI,Failed,0
TXN00439,CUST0155,ACC0155,2023-04-03,46819.3,Debit,MERCH021,LOC029,DEV162,UPI,Success,0
TXN00440,CUST0163,ACC0163,2024-10-21,20344.13,Debit,MERCH063,LOC031,DEV189,UPI,Success,0
TXN00441,CUST0212,ACC0212,2023-12-07,35883.43,Debit,MERCH046,LOC027,DEV155,UPI,Success,0
TXN00442,CUST0374,ACC0374,2024-07-14,36902.39,Debit,MERCH024,LOC041,DEV114,Card,Success,0
TXN00443,CUST0406,ACC0406,2024-10-18,6847.81,Debit,MERCH011,LOC008,DEV041,Card,Success,0
TXN00444,CUST0128,ACC0128,2024-06-12,35692.52,Credit,MERCH095,LOC009,DEV067,UPI,Success,0
TXN00445,CUST0089,ACC0089,2024-12-04,29671.37,Debit,MERCH048,LOC012,DEV101,Card,Success,0
TXN00446,CUST0449,ACC0449,2024-01-22,47240.62,Debit,MERCH072,LOC042,DEV157,NetBanking,Success,0
TXN00447,CUST0321,ACC0321,2023-08-23,45346.9,Debit,MERCH022,LOC004,DEV103,Card,Success,0
TXN00448,CUST0317,ACC0317,2024-03-15,30039.62,Debit,MERCH073,LOC008,DEV004,UPI,Success,0
TXN00449,CUST0368,ACC0368,2024-06-22,21786.18,Credit,MERCH027,LOC013,DEV069,Card,Success,0
TXN00450,CUST0148,ACC0148,2024-05-21,19134.57,Debit,MERCH037,LOC047,DEV174,Card,Success,0
TXN00451,CUST0097,ACC0097,2024-03-04,9059.48,Debit,MERCH031,LOC040,DEV116,UPI,Success,0
TXN00452,CUST0465,ACC0465,2023-09-12,18513.41,Debit,MERCH042,LOC045,DEV102,Card,Success,0
TXN00453,CUST0352,ACC0352,2023-08-06,35681.13,Debit,MERCH008,LOC004,DEV086,Card,Success,0
TXN00454,CUST0477,ACC0477,2023-08-29,23573.07,Debit,MERCH080,LOC025,DEV078,Card,Success,0
TXN00455,CUST0203,ACC0203,2024-11-18,18576.52,Debit,MERCH065,LOC032,DEV087,NetBanking,Success,0
TXN00456,CUST0450,ACC0450,2024-04-24,6639.38,Credit,MERCH041,LOC003,DEV033,Card,Success,0
TXN00457,CUST0256,ACC0256,2023-10-15,37403.78,Debit,MERCH098,LOC017,DEV133,Card,Success,0
TXN00458,CUST0161,ACC0161,2024-03-22,44638.96,Credit,MERCH085,LOC041,DEV113,Card,Success,0
TXN00459,CUST0028,ACC0028,2023-07-13,7473.61,Debit,MERCH021,LOC046,DEV120,UPI,Success,0
TXN00460,CUST0224,ACC0224,2023-04-29,49760.33,Debit,MERCH046,LOC046,DEV144,Card,Failed,0
TXN00461,CUST0249,ACC0249,2024-04-13,24674.78,Debit,MERCH037,LOC012,DEV044,UPI,Success,0
TXN00462,CUST0384,ACC0384,2024-06-04,41137.46,Debit,MERCH074,LOC012,DEV107,NetBanking,Success,0
TXN00463,CUST0472,ACC0472,2023-03-20,12345.56,Debit,MERCH088,LOC044,DEV032,Card,Success,1
TXN00464,CUST0202,ACC0202,2024-01-18,29537.41,Debit,MERCH059,LOC046,DEV169,UPI,Success,1
TXN00465,CUST0246,ACC0246,2024-04-09,31436.42,Debit,MERCH084,LOC040,DEV116,Card,Success,0
TXN00466,CUST0167,ACC0167,2024-08-05,6509.54,Debit,MERCH096,LOC005,DEV141,UPI,Success,0
TXN00467,CUST0488,ACC0488,2024-09-08,19100.48,Debit,MERCH099,LOC026,DEV023,Card,Success,0
TXN00468,CUST0011,ACC0011,2023-08-02,8188.89,Debit,MERCH063,LOC028,DEV189,Card,Success,0
